video_id,video_folder,filename,relative_path,timestamp_seconds,timestamp_minutes,bin_fine,bin_coarse,mask_zones
akali_mid,processed_frames/akali_mid,frame_301.jpg,akali_mid/frame_301.jpg,301,5.02,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_306.jpg,akali_mid/frame_306.jpg,306,5.1,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_311.jpg,akali_mid/frame_311.jpg,311,5.18,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_316.jpg,akali_mid/frame_316.jpg,316,5.27,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_321.jpg,akali_mid/frame_321.jpg,321,5.35,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_326.jpg,akali_mid/frame_326.jpg,326,5.43,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_331.jpg,akali_mid/frame_331.jpg,331,5.52,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_336.jpg,akali_mid/frame_336.jpg,336,5.6,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_341.jpg,akali_mid/frame_341.jpg,341,5.68,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_346.jpg,akali_mid/frame_346.jpg,346,5.77,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_351.jpg,akali_mid/frame_351.jpg,351,5.85,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_356.jpg,akali_mid/frame_356.jpg,356,5.93,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_361.jpg,akali_mid/frame_361.jpg,361,6.02,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_366.jpg,akali_mid/frame_366.jpg,366,6.1,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_371.jpg,akali_mid/frame_371.jpg,371,6.18,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_376.jpg,akali_mid/frame_376.jpg,376,6.27,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_381.jpg,akali_mid/frame_381.jpg,381,6.35,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_386.jpg,akali_mid/frame_386.jpg,386,6.43,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_391.jpg,akali_mid/frame_391.jpg,391,6.52,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_396.jpg,akali_mid/frame_396.jpg,396,6.6,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_401.jpg,akali_mid/frame_401.jpg,401,6.68,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_406.jpg,akali_mid/frame_406.jpg,406,6.77,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_411.jpg,akali_mid/frame_411.jpg,411,6.85,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_416.jpg,akali_mid/frame_416.jpg,416,6.93,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_421.jpg,akali_mid/frame_421.jpg,421,7.02,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_426.jpg,akali_mid/frame_426.jpg,426,7.1,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_431.jpg,akali_mid/frame_431.jpg,431,7.18,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_436.jpg,akali_mid/frame_436.jpg,436,7.27,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_441.jpg,akali_mid/frame_441.jpg,441,7.35,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_446.jpg,akali_mid/frame_446.jpg,446,7.43,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_451.jpg,akali_mid/frame_451.jpg,451,7.52,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_456.jpg,akali_mid/frame_456.jpg,456,7.6,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_461.jpg,akali_mid/frame_461.jpg,461,7.68,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_466.jpg,akali_mid/frame_466.jpg,466,7.77,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_471.jpg,akali_mid/frame_471.jpg,471,7.85,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_476.jpg,akali_mid/frame_476.jpg,476,7.93,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_481.jpg,akali_mid/frame_481.jpg,481,8.02,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_486.jpg,akali_mid/frame_486.jpg,486,8.1,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_491.jpg,akali_mid/frame_491.jpg,491,8.18,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_496.jpg,akali_mid/frame_496.jpg,496,8.27,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_501.jpg,akali_mid/frame_501.jpg,501,8.35,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_506.jpg,akali_mid/frame_506.jpg,506,8.43,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_511.jpg,akali_mid/frame_511.jpg,511,8.52,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_516.jpg,akali_mid/frame_516.jpg,516,8.6,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_521.jpg,akali_mid/frame_521.jpg,521,8.68,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_526.jpg,akali_mid/frame_526.jpg,526,8.77,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_531.jpg,akali_mid/frame_531.jpg,531,8.85,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_536.jpg,akali_mid/frame_536.jpg,536,8.93,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_541.jpg,akali_mid/frame_541.jpg,541,9.02,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_546.jpg,akali_mid/frame_546.jpg,546,9.1,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_551.jpg,akali_mid/frame_551.jpg,551,9.18,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_556.jpg,akali_mid/frame_556.jpg,556,9.27,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_561.jpg,akali_mid/frame_561.jpg,561,9.35,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_566.jpg,akali_mid/frame_566.jpg,566,9.43,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_571.jpg,akali_mid/frame_571.jpg,571,9.52,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_576.jpg,akali_mid/frame_576.jpg,576,9.6,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_581.jpg,akali_mid/frame_581.jpg,581,9.68,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_586.jpg,akali_mid/frame_586.jpg,586,9.77,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_591.jpg,akali_mid/frame_591.jpg,591,9.85,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_596.jpg,akali_mid/frame_596.jpg,596,9.93,5-10min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_601.jpg,akali_mid/frame_601.jpg,601,10.02,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_606.jpg,akali_mid/frame_606.jpg,606,10.1,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_611.jpg,akali_mid/frame_611.jpg,611,10.18,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_616.jpg,akali_mid/frame_616.jpg,616,10.27,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_621.jpg,akali_mid/frame_621.jpg,621,10.35,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_626.jpg,akali_mid/frame_626.jpg,626,10.43,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_631.jpg,akali_mid/frame_631.jpg,631,10.52,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_636.jpg,akali_mid/frame_636.jpg,636,10.6,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_641.jpg,akali_mid/frame_641.jpg,641,10.68,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_646.jpg,akali_mid/frame_646.jpg,646,10.77,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_651.jpg,akali_mid/frame_651.jpg,651,10.85,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_656.jpg,akali_mid/frame_656.jpg,656,10.93,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_661.jpg,akali_mid/frame_661.jpg,661,11.02,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_666.jpg,akali_mid/frame_666.jpg,666,11.1,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_671.jpg,akali_mid/frame_671.jpg,671,11.18,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_676.jpg,akali_mid/frame_676.jpg,676,11.27,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_681.jpg,akali_mid/frame_681.jpg,681,11.35,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_686.jpg,akali_mid/frame_686.jpg,686,11.43,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_691.jpg,akali_mid/frame_691.jpg,691,11.52,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_696.jpg,akali_mid/frame_696.jpg,696,11.6,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_701.jpg,akali_mid/frame_701.jpg,701,11.68,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_706.jpg,akali_mid/frame_706.jpg,706,11.77,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_711.jpg,akali_mid/frame_711.jpg,711,11.85,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_716.jpg,akali_mid/frame_716.jpg,716,11.93,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_721.jpg,akali_mid/frame_721.jpg,721,12.02,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_726.jpg,akali_mid/frame_726.jpg,726,12.1,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_731.jpg,akali_mid/frame_731.jpg,731,12.18,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_736.jpg,akali_mid/frame_736.jpg,736,12.27,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_741.jpg,akali_mid/frame_741.jpg,741,12.35,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
akali_mid,processed_frames/akali_mid,frame_746.jpg,akali_mid/frame_746.jpg,746,12.43,10-15min,early_game,"[(0, 0, 1920, 120), (0, 850, 400, 1080), (580, 840, 1480, 1080), (0, 0, 400, 200), (0, 0, 100, 700), (1820, 0, 1920, 700), (1720, 700, 1920, 800)]"
